134;ACS Infectious Diseases;2373-8227;;ACS Infectious Diseases;;2373-8227;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;x;;;
135;ACS Macro Letters;2161-1653;2161-1653;ACS Macro Letters;;2161-1653;140;;;;;;;;;;;x;x;;x;x;;x;;;;;x;;;;;;;;;;;;;;;;;;;x;;;
136;ACS Medicinal Chemistry Letters;1948-5875;;ACS Medicinal Chemistry Letters;;1948-5875;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;x;;;
137;ACS Nano;1936-0851;1936-086X;ACS Nano;1936-0851;1936-086X;200;;;;;;;;;x;;x;x;x;x;x;;x;;;;;x;;x;;;;;;;;;;;;;x;;;x;x;x;;
138;ACS Omega;2470-1343;2470-1343;ACS Omega;;2470-1343;70;;;;;;;;;;;x;x;;x;;;x;;;;;;x;;;;;;;;;;;;;;;;;;x;;;
139;ACS Photonics;2330-4022;;ACS Photonics;;2330-4022;140;;;;;;;;;x;;x;;;x;;;x;;;x;;x;;;;;;;;;;;;;;;;;;x;x;x;;
140;ACS Sensors;2379-3694;2379-3694;ACS Sensors;;2379-3694;140;;;;;;;;;x;x;x;;x;x;;;x;;;;;x;;;;;;;;;;;;;;;x;;;;x;x;;
141;ACS Sustainable Chemistry & Engineering;2168-0485;2168-0485;ACS Sustainable Chemistry & Engineering;;2168-0485;140;;;;;;;;x;;;x;x;;x;x;;x;;;;;x;x;;;;;;;;;;;;;;;;;;x;;;
142;ACS Synthetic Biology;2161-5063;2161-5063;ACS Synthetic Biology;;2161-5063;140;;;;;;;;;;;x;;;x;;;x;x;;x;;x;;;;;;;;;;;;;;;;;;x;x;;;
143;ACSMS HEALTH & FITNESS JOURNAL;1091-5397;1536-593X;ACSM's Health and Fitness Journal;1091-5397;;20;;;;;;;;;;;x;;;;;;x;;x;x;;;;;;;;;;;;;;;;;;;;;;;;
144;ACTA ACUSTICA UNITED WITH ACUSTICA;1610-1928;1861-9959;Acta Acustica united with Acustica;1610-1928;;70;;;;;;;x;x;x;x;x;;;;x;;;;;x;;;;;;;;;;;;;;;;;;;;x;;x;;
145;ACTA ADRIATICA;0001-5113;1846-0453;Acta Adriatica;0001-5113;1846-0453;40;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
146;ACTA AGRICULTURAE SCANDINAVICA SECTION A-ANIMAL SCIENCE;0906-4702;1651-1972;Acta Agriculturae Scandinavica - Section A: Animal Science;0906-4702;1651-1972;40;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;
147;ACTA AGRICULTURAE SCANDINAVICA SECTION B-SOIL AND PLANT SCIENCE;0906-4710;1651-1913;Acta Agriculturae Scandinavica - Section B Soil and Plant Science;0906-4710;1651-1913;40;;;;;;;;;;;;;;;;x;;;;;;x;;;;;;;;;;;;;;;;;;;;;;
148;ACTA ALIMENTARIA;0139-3006;1588-2535;Acta Alimentaria;0139-3006;;20;;;;;;;;;;;;;;;;;x;;;x;;x;x;;x;;;;;;;;;;;;;;;;;;;
149;ACTA AMAZONICA;0044-5967;1809-4392;Acta Amazonica;0044-5967;;40;;;;;;;;;;;;;;;;;x;;;;;x;;;x;;;;;;;;;;;;;;;x;;;;
150;ACTA ANAESTHESIOLOGICA BELGICA;0001-5164;;Acta Anaesthesiologica Belgica;0001-5164;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;
151;ACTA ANAESTHESIOLOGICA SCANDINAVICA;0001-5172;1399-6576;Acta Anaesthesiologica Scandinavica;0001-5172;1399-6576;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
152;Acta Analytica-International Periodical for Philosophy in the Analytical Tradition;0353-5150;1874-6349;Acta Analytica;0353-5150;;100;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;Acta Angiologica;1234-950X;1644-3276;Acta Angiologica;1234-950X;1644-3276;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
154;ACTA APPLICANDAE MATHEMATICAE;0167-8019;1572-9036;Acta Applicandae Mathematicae;0167-8019;1572-9036;70;;;;;;;;;x;x;;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
155;ACTA ARCHAEOLOGICA;0065-101X;1600-0390;Acta Archaeologica;0065-101X;1600-0390;40;x;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
156;ACTA ARITHMETICA;0065-1036;1730-6264;Acta Arithmetica;0065-1036;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
157;ACTA ASTRONAUTICA;0094-5765;1879-2030;Acta Astronautica;0094-5765;;100;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
158;ACTA ASTRONOMICA;0001-5237;0001-5237;Acta Astronomica;0001-5237;;140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
159;Acta Balneologica;2082-1867;2082-1867;;;;20;;;;;;;;;;;x;;;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;
160;Acta Baltico-Slavica;0065-1044;2392-2389;Acta Baltico-Slavica;0065-1044;;70;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
161;ACTA BIOCHIMICA ET BIOPHYSICA SINICA;1672-9145;1745-7270;Acta Biochimica et Biophysica Sinica;1672-9145;1745-7270;70;;;;;;;;;;;x;;;;;;x;x;;x;;x;;;;;;;;;;;;;;;;;;x;;x;;
162;ACTA BIOCHIMICA POLONICA;0001-527X;1734-154X;Acta Biochimica Polonica;0001-527X;1734-154X;40;;;;;;;;;;x;x;;;;;x;x;x;x;x;x;x;x;x;x;;;;;;;;;;;;;;;x;x;;;
163;Acta Bioclinica;2244-8136;2244-8136;;;;20;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;Acta Bioethica;1726-569X;1726-569X;Acta Bioethica;0717-5906;1726-569X;40;;x;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;x;;;;;;;;;;;
165;ACTA BIOLOGICA COLOMBIANA;0120-548X;1900-1649;Acta Biologica Colombiana;0120-548X;;20;;;;;;;;;;;x;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;x;;;;
166;ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA;0001-5296;1898-0295;Acta Biologica Cracoviensia Series Botanica;0001-5296;;40;;;;;;;;;;;;;;;;x;x;;;;x;x;x;;;;;;;;;;;;;;;;;x;;;;
167;ACTA BIOLOGICA HUNGARICA;0236-5383;1588-256X;Acta Biologica Hungarica;0236-5383;;20;;;;;;;;;;;x;;;;;;x;x;;x;;x;x;;x;;;;;;;;;;;;;;;x;;;;
168;Acta Biomaterialia;1742-7061;1878-7568;Acta Biomaterialia;1742-7061;;140;;;;;;;;;;;x;x;;x;;;x;x;;x;;x;;;;;;;;;;;;;;;;;;x;x;;;
169;ACTA BIOQUIMICA CLINICA LATINOAMERICANA;0325-2957;1851-6114;;;;20;;;;;;;;;;;x;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
170;ACTA BIOTHEORETICA;0001-5342;1572-8358;Acta Biotheoretica;0001-5342;1572-8358;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
171;Acta Borealia;0800-3831;1503-111X;Acta Borealia;0800-3831;1503-111X;70;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;
172;Acta Botanica Brasilica;0102-3306;1677-941X;Acta Botanica Brasilica;0102-3306;;40;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;x;;;;
173;ACTA BOTANICA CROATICA;0365-0588;1847-8476;Acta Botanica Croatica;0365-0588;;40;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;x;;;;
174;Acta Botanica Mexicana;0187-7151;;Acta Botanica Mexicana;0187-7151;;20;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;x;;;;
175;ACTA CARDIOLOGICA;0001-5385;1784-973X;Acta Cardiologica;0001-5385;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;x;;;
176;Acta Cardiologica Sinica;1011-6842;;Acta Cardiologica Sinica;1011-6842;;40;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
177;ACTA CARSOLOGICA;0583-6050;1580-2612;Acta Carsologica;0583-6050;1580-2612;40;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;
178;Acta Chemica Iasi;2067-2438;2067-2446;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;
179;ACTA CHIMICA SINICA;0567-7351;;Acta Chimica Sinica;0567-7351;;70;;;;;;;;;;;x;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;;x;;;
180;Acta Chimica Slovaca;1337-978X;1337-978X;;;;20;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;ACTA CHIMICA SLOVENICA;1318-0207;1580-3155;Acta Chimica Slovenica;1318-0207;;40;;;;;;;;;;;x;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;;x;;;
182;ACTA CHIROPTEROLOGICA;1508-1109;1733-5329;Acta Chiropterologica;1508-1109;;70;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;x;;;;
183;Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca;0001-5415;;Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca;0001-5415;2570-981X;40;;;;;;;;;;;x;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;
184;ACTA CHIRURGICA BELGICA;0001-5458;;Acta Chirurgica Belgica;0001-5458;;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;
185;ACTA CHROMATOGRAPHICA;1233-2356;2083-5736;Acta Chromatographica;1233-2356;;20;;;;;;;;;;;x;;;;x;;x;;;;;x;x;x;;;;;;;;;;;;;;;;;x;;;
186;Acta Cirurgica Brasileira;0102-8650;1678-2674;Acta Cirurgica Brasileira;0102-8650;;40;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
187;Acta Classica;0065-1141;2227-538X;Acta Classica;0065-1141;;100;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;ACTA CLINICA BELGICA;1784-3286;2295-3337;Acta Clinica Belgica;1784-3286;2295-3337;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;
189;Acta Clinica Croatica;0353-9466;1333-9451;Acta Clinica Croatica;0353-9466;1333-9451;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;
190;Acta Crystallographica A-Foundation and Advances;2053-2733;2053-2733;Acta Crystallographica Section A: Foundations and Advances;;2053-2733;200;;;;;;;;;;;x;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;
191;Acta Crystallographica Section B-Structural Science Crystal Engineering and Materials;2052-5206;2052-5206;Acta Crystallographica Section B: Structural Science, Crystal Engineering and Materials;2052-5206;;140;;;;;;;;;x;;x;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;
192;Acta Crystallographica Section C-Structural Chemistry;2053-2296;2053-2296;Acta crystallographica. Section C, Structural chemistry;;2053-2296;140;;;;;;;;;;;x;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;x;x;;
193;Acta Crystallographica Section D-Structural Biology;2059-7983;2059-7983;Acta Crystallographica Section D: Structural Biology;;2059-7983;100;;;;;;;;;;;x;;;x;;;x;;;;;;x;;;;;;;;;;;;;;;;;x;x;;;
194;Acta Crystallographica Section E-Crystallographic Communications;2056-9890;2056-9890;Acta Crystallographica Section E: Crystallographic Communications;;2056-9890;20;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;
195;Acta Crystallographica Section F-Structural Biology Communications;2053-230X;2053-230X;Acta Crystallographica Section F: Structural Biology Communications;;2053-230X;40;;;;;;;;;;;x;;;x;;;x;x;;;;x;;;;;;;;;;;;;;;;;;x;x;;;
196;Acta Cybernetica;0324-721X;0324-721X;Acta Cybernetica;0324-721X;;20;;;;;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;x;;;;;;;x;;;;;;
197;ACTA CYTOLOGICA;0001-5547;1938-2650;Acta Cytologica;0001-5547;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;x;;;
198;ACTA DERMATO-VENEREOLOGICA;0001-5555;1651-2057;Acta Dermato-Venereologica;0001-5555;1651-2057;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
199;Acta Dermatovenerologica Alpina Pannonica et Adriatica;1318-4458;1581-2979;Acta Dermatovenerologica Alpina, Panonica et Adriatica;1318-4458;;40;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
200;Acta Dermatovenerologica Croatica;1330-027X;1847-6538;Acta Dermatovenerologica Croatica;1330-027X;;40;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
201;ACTA DIABETOLOGICA;0940-5429;1432-5233;Acta Diabetologica;0940-5429;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
202;Acta Endocrinologica-Bucharest;1841-0987;1843-066X;Acta Endocrinologica;1841-0987;1843-066X;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;x;;;;;;;;;;;;;;;x;;;;
203;ACTA ENTOMOLOGICA MUSEI NATIONALIS PRAGAE;0374-1036;1804-6487;Acta Entomologica Musei Nationalis Pragae;0374-1036;1804-6487;40;;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;x;;;;
204;Acta et Commentationes Universitatis Tartuensis de Mathematica;1406-2283;2228-4699;Acta et Commentationes Universitatis Tartuensis de Mathematica;1406-2283;2228-4699;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
205;ACTA ETHOLOGICA;0873-9749;1437-9546;Acta Ethologica;0873-9749;1437-9546;70;;;;;;;;;;;;;;;;x;;;;;;;;x;x;;;;;;;;;;;;;;;x;;;;
206;Acta Facultatis Medicae Naissensis;0351-6083;2217-2521;Acta Facultatis Medicae Naissensis;0351-6083;2217-2521;20;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
207;Acta Facultatis Xylologiae Zvolen;1336-3824;1336-3824;Acta Facultatis Xylologiae;1336-3824;;40;;;;;;;;;;;;;;x;x;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
208;ACTA GASTRO-ENTEROLOGICA BELGICA;1784-3227;;Acta Gastro-Enterologica Belgica;0001-5644;;20;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
209;Acta Geochimica;2096-0956;2365-7499;Acta Geochimica;2096-0956;2365-7499;40;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;
210;Acta Geodaetica et Geophysica;2213-5812;2213-5820;Acta Geodaetica et Geophysica;2213-5812;2213-5820;40;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;
211;Acta Geodynamica et Geomaterialia;1214-9705;;Acta Geodynamica et Geomaterialia;1214-9705;2336-4351;40;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;
212;Acta Geographica Slovenica-Geografski Zbornik;1581-6613;1854-5106;Acta Geographica Slovenica;1581-8314;;40;;;;;;;;x;;;;;x;;;x;;;;;;;;;;;x;;;;;;;;;;;;;;;;x;
213;ACTA GEOLOGICA POLONICA;0001-5709;2300-1887;Acta Geologica Polonica;0001-5709;;70;;;;;;;;;;;;;x;;;x;;;;;x;;;;;;;;;;;;;;;;;;;x;;;x;
214;ACTA GEOLOGICA SINICA-ENGLISH EDITION;1000-9515;1755-6724;;;;100;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;
215;Acta Geophysica;1895-7455;1895-7455;Acta Geophysica;1895-6572;1895-7455;40;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;x;;;;;x;x;
216;Acta Geotechnica;1861-1125;1861-1133;Acta Geotechnica;1861-1125;1861-1133;140;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;Acta Geotechnica Slovenica;1854-0171;;Acta Geotechnica Slovenica;1854-0171;;20;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;Acta Germanica-German studies in Africa;0065-1273;0065-1273;;;;100;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;Acta Gymnica;2336-4912;2336-4920;Acta Gymnica;2336-4912;2336-4920;40;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;
220;ACTA HAEMATOLOGICA;0001-5792;1421-9662;Acta Haematologica;0001-5792;1421-9662;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;x;;;
221;Acta Herpetologica;1827-9635;1827-9643;Acta Herpetologica;1827-9635;1827-9643;40;;;;;;;;;;;;;;;;;;;;;x;;;;x;;;;;;;;;;;;;;;x;;;;
222;ACTA HISTOCHEMICA;0065-1281;1618-0372;Acta Histochemica;0065-1281;;70;;;;;;;;;;;x;;;;;;x;x;;x;;x;;x;x;;;;;;;;;;;;;;;x;x;;;
223;ACTA HISTOCHEMICA ET CYTOCHEMICA;0044-5991;1347-5800;Acta Histochemica et Cytochemica;0044-5991;1347-5800;40;;;;;;;;;;;x;;;;;;x;x;;x;;x;x;x;x;;;;;;;;;;;;;;;x;x;;;
224;Acta Historica Tallinnensia;1406-2925;1736-7476;Acta Historica Tallinnensia;1406-2925;1736-7476;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;Acta Histriae;1318-0185;;;;;70;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;ACTA ICHTHYOLOGICA ET PISCATORIA;0137-1592;1734-1515;Acta Ichthyologica et Piscatoria;0137-1592;1734-1515;40;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;x;;;;
227;ACTA INFORMATICA;0001-5903;1432-0525;Acta Informatica;0001-5903;1432-0525;70;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
228;Acta Kinesiologica;1840-2976;1840-3700;Acta Kinesiologica;1840-2976;1840-3700;140;;;;;;;;;;;x;;;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;
229;Acta Koreana;1520-7412;;Acta Koreana;1520-7412;;70;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;Acta Linguistica Hungarica;1216-8076;1588-2624;;;;40;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;Acta Literaria;0717-6848;0717-6848;Acta Literaria;0716-0909;0717-6848;40;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;ACTA MATERIALIA;1359-6454;1873-2453;Acta Materialia;1359-6454;;200;;;;;;;;;;;x;x;;x;x;;x;;;;;;x;;;;;;;;;;;;;;;;;;x;;;
233;ACTA MATHEMATICA;0001-5962;1871-2509;Acta Mathematica;0001-5962;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
234;ACTA MATHEMATICA HUNGARICA;0236-5294;1588-2632;Acta Mathematica Hungarica;0236-5294;1588-2632;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
235;ACTA MATHEMATICA SCIENTIA;0252-9602;1572-9087;Acta Mathematica Scientia;0252-9602;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;
236;ACTA MATHEMATICA SINICA-ENGLISH SERIES;1439-8516;1439-7617;Acta Mathematica Sinica, English Series;1439-8516;1439-7617;70;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
237;Acta Mathematica Universitatis Comenianae;0231-6986;0862-9544;Acta Mathematica Universitatis Comenianae;0231-6986;0862-9544;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
238;Acta Mathematica Vietnamica;0251-4184;2315-4144;Acta Mathematica Vietnamica;0251-4184;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
239;Acta Mathematicae Applicatae Sinica-English Series;0168-9673;1618-3932;Acta Mathematicae Applicatae Sinica;0168-9673;;20;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
240;ACTA MECHANICA;0001-5970;1619-6937;Acta Mechanica;0001-5970;1619-6937;100;;;;;;;;;;;x;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;Acta Mechanica et Automatica;1898-4088;2300-5319;Acta Mechanica et Automatica;1898-4088;2300-5319;40;;;;;;;;;x;;x;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;ACTA MECHANICA SINICA;0567-7718;1614-3116;Acta Mechanica Sinica/Lixue Xuebao;0567-7718;;70;;;;;;;;;;;x;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;ACTA MECHANICA SOLIDA SINICA;0894-9166;1860-2134;Acta Mechanica Solida Sinica;0894-9166;1860-2134;70;;;;;;;;;;;x;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
244;Acta Medica Indonesiana;0125-9326;2338-2732;Acta medica Indonesiana;0125-9326;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;
245;Acta Medica Mediterranea;0393-6384;2283-9720;Acta Medica Mediterranea;0393-6384;;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
246;ACTA MEDICA OKAYAMA;0386-300X;0386-300X;Acta Medica Okayama;0386-300X;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
247;Acta Medica Portuguesa;1646-0758;;Acta Medica Portuguesa;0870-399X;1646-0758;20;;;;;;;;;;;x;;;;;;x;x;;;;;;x;;;;;;;;;;;;;;;;;;;;
248;Acta Medico-Historica Adriatica;1334-4366;1334-6253;AMHA - Acta Medico-Historica Adriatica;1334-4366;;40;;;x;;;;;;;;;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;
249;ACTA METALLURGICA SINICA;0412-1961;;Jinshu Xuebao/Acta Metallurgica Sinica;0412-1961;;40;;;;;;;;;;;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;Acta Metallurgica Sinica-English Letters;1006-7191;2194-1289;Acta Metallurgica Sinica (English Letters);1006-7191;;70;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;Acta Metallurgica Slovaca;1335-1532;1338-1156;Acta Metallurgica Slovaca;1335-1532;;20;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;ACTA MICROBIOLOGICA ET IMMUNOLOGICA HUNGARICA;1217-8950;1588-2640;Acta Microbiologica et Immunologica;1217-8950;1588-2640;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;x;;;;;;;;;;;;;;;;x;;;;
253;Acta Microscopica;0798-4545;2224-8927;Acta Microscopica;0798-4545;;20;;;;;;;;;x;;x;x;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;
254;ACTA MISSIOLOGICA;1337-7515;2453-7160;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;x
255;Acta Montanistica Slovaca;1335-1788;;Acta Montanistica Slovaca;1335-1788;1339-3103;100;;;;;;;;;;;;;x;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;
256;ACTA MUSICOLOGICA;0001-6241;;Acta Musicologica;0001-6241;;100;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;Acta Naturae;2075-8251;2075-8251;Acta Naturae;2075-8251;;70;;;;;;;;;;;x;;;;;;x;x;;x;;x;;;;;;;;;;;;;;;;;;x;x;;;
258;Acta Neophilologica;0567-784X;2350-417X;Acta Neophilologica;0567-784X;2350-417X;40;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;ACTA NEUROBIOLOGIAE EXPERIMENTALIS;0065-1400;1689-0035;Acta Neurobiologiae Experimentalis;0065-1400;1689-0035;70;;;;;;;;;;;x;;;;;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;x;x;;;
260;ACTA NEUROCHIRURGICA;0001-6268;0942-0940;Acta Neurochirurgica;0001-6268;0942-0940;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
261;ACTA NEUROLOGICA BELGICA;0300-9009;2240-2993;Acta Neurologica Belgica;0300-9009;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
262;ACTA NEUROLOGICA SCANDINAVICA;0001-6314;1600-0404;Acta Neurologica Scandinavica;0001-6314;1600-0404;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
263;ACTA NEUROPATHOLOGICA;0001-6322;1432-0533;Acta Neuropathologica;0001-6322;1432-0533;200;;;;;;;;;;;x;;;;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;x;;;;
264;Acta Neuropathologica Communications;2051-5960;2051-5960;Acta Neuropathologica Communications;;2051-5960;140;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
265;ACTA NEUROPSYCHIATRICA;1601-5215;1601-5215;Acta Neuropsychiatrica;0924-2708;1601-5215;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
266;Acta Neuropsychologica;1730-7503;2084-4298;Acta Neuropsychologica;1730-7503;;40;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;x;;;;x;;;;
267;ACTA NUMERICA;0962-4929;1474-0508;Acta Numerica;0962-4929;;200;;;;;;;;;x;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
268;ACTA OBSTETRICIA ET GYNECOLOGICA SCANDINAVICA;0001-6349;1600-0412;Acta Obstetricia et Gynecologica Scandinavica;0001-6349;1600-0412;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
269;ACTA OCEANOLOGICA SINICA;0253-505X;1869-1099;Acta Oceanologica Sinica;0253-505X;;40;;;;;;;;;;;;;x;;;x;;;;;;;;;x;;;;;;;;;;;;;;;;;;x;
